,WeatherAthenryProcessed_wdsp^3_sim2,WeatherAthenryProcessed_glorad_sim2,WeatherFinnerProcessed_wdsp^3_sim2,WeatherFinnerProcessed_glorad_sim2
02-04,1601.0307863407322,0.09645527901541197,1569.905092464515,0.7792362588169107
02-05,577.7318262247031,0.8880600866352103,1892.1305264446191,0.8528070120051262
02-06,104.66851680047583,0.15875622141360293,510.8608350999469,0.7087971393015452
02-07,201.41606919534436,0.308979007444528,148.53752936665109,0.6601910587715821
02-08,403.6988817514157,0.940230017505756,2466.107762681206,0.8261683255937179
02-09,1268.7276541324602,0.007224689022051869,144.51474154744076,0.8425972168444115
02-10,676.1536435557019,0.9905786027612707,2006.1363212875322,0.976082987606162
02-11,666.3283047423096,0.017706270212642965,9072.20849802997,0.8214673494940397
02-12,507.71988449519296,0.006595736887151425,766.526044606657,0.7112836112565983
02-13,2557.084673147003,0.6273003777449149,2632.9938071549186,0.43707135118949203
02-14,446.8133294806924,0.8311956722556297,941.2547720877087,0.41180249161803684
02-15,75.05814623940142,0.0008393908656020494,4949.8044277670015,0.34963607301693644
02-16,57.29428331972717,0.46854825179365456,300.58731056090693,0.003842908213517702
02-17,1848.9934067205575,0.02082392167805389,1626.8298919962879,0.027844420438887272
02-18,677.9719820142521,0.3114880577491252,3433.2308408249382,0.42423545839769045
02-19,298.0955525607169,0.022524555179180634,283.4495725876599,0.23608753098054583
02-20,398.19371269595297,0.19105113631134096,6591.120401790761,0.6904820520630104
02-21,1528.402808190917,0.8216450666712787,1217.3918464345895,0.803268487905881
02-22,347.46967878022576,0.2806638191387927,1846.717328221189,0.005743658718094841
02-23,10140.526190088702,0.16225348275098656,1232.7108958801873,0.31619007407532607
02-24,704.5110507682806,0.2958079134047112,3498.708427900609,0.22201950852505703
02-25,315.67488372894815,0.1852935648576641,4347.958319125071,0.18367068722955746
02-26,498.62055074975746,0.9968693763017856,1185.806048046463,0.25977936056152395
02-27,1349.786366830022,0.9779187572995168,352.19849560606093,0.2924587296175763
02-28,138.3735662319561,0.07286591386265985,49.24796660722848,0.1574507431416589
02-29,224.0567796341223,0.8597725269783599,5258.196493229747,0.27853340803092697
03-01,21.92111756260851,0.7543782302149726,699.2431299064764,0.7250924710259565
03-02,57.44696573166637,0.6303987724071364,5994.696725664821,0.9521591338634834
03-03,724.2838219566983,0.9352201714777078,672.5370289000198,0.5534616721619491
03-04,34.502440037344414,0.15301797519968238,342.94236157538637,0.8313238933689752
03-05,96.72565045932812,0.013941703086808309,1411.7760631177905,0.3378311368918182
03-06,133.3246410633633,0.33427385423224787,9377.135791183533,0.38329268138237543
03-07,412.8103175320344,0.9746788739260088,22.804811927891347,0.006812408539559109
03-08,261.99648944416447,0.977765281645412,3738.3971413676936,0.48097063169355664
03-09,34.07175342941049,0.034313825719365525,3338.375838663365,0.9948196676452483
03-10,93.55753154999596,0.9065917857653728,303.73917020331413,0.2892708394005854
03-11,1091.078849709803,0.7499606046251391,1262.4000153943916,0.7487787193555365
03-12,7.359663314744187,0.8306309430356748,10145.296155468617,0.5872170705826123
03-13,195.3046016723389,0.8110702670565937,4346.201945926564,0.8328784220374774
03-14,1149.2573547018967,0.9518548839878765,7404.210409109004,0.1486967105230712
03-15,1079.4581517151282,0.009472329030504677,184.5730138763039,0.9340923954639415
03-16,230.4374104025969,0.24811932680790705,273.1433528973497,0.7863159430514395
03-17,457.76452893005137,0.973412200187451,2241.2483361226496,0.21256038387864976
03-18,518.2895596902199,0.8946224697326136,611.514687301787,0.5881740535646579
03-19,117.91046222185155,0.9528981593152153,675.6375349596415,0.9583677862989467
03-20,1158.8809715200262,0.46511703584861197,205.3437342522343,0.5590502849407388
03-21,357.79884293726707,0.04410234624376176,265.1734599677698,0.5034119745616965
03-22,4413.261683429832,0.09266018156609561,3.142245518877356,0.5043067536087221
03-23,241.22422504834333,0.793566426863992,2044.0082924517935,0.38669651707281444
03-24,222.18308216321554,0.015009084100960588,1397.1063270190753,0.4083608094798061
03-25,49.79917524295129,0.000526336820014993,601.862874397325,0.7209550976669068
03-26,1111.277046149219,0.18102090677712301,633.0145898090939,0.7876503818564459
03-27,391.1947871259612,0.8870629027867479,1104.2041431706843,0.21754929232913794
03-28,1045.418814950511,0.993086728791552,293.45434097068147,0.6125010075042476
03-29,261.6116311852395,0.6894161380096714,1880.3502185618029,0.9664224293869956
03-30,776.0487870497677,0.393804905204505,726.6715716047253,0.7069777261593019
03-31,212.71128261364714,0.054414887632221035,4319.87471741589,0.48568969840634213
04-01,711.1462514552854,0.8796370929465374,1526.7699819720267,0.49366573926449586
04-02,1534.2625837472285,0.42117166634319364,1759.8085690256469,0.6276419642686053
04-03,742.2144015516479,0.004622797934037092,442.31142300218596,0.742426280042837
04-04,683.0313561852721,0.8083827320157644,784.1388456160263,0.8160980593782112
04-05,1342.9931724567216,0.9840931447018955,686.5540568717972,0.9999060494930853
04-06,4055.4371976278153,0.13924399301259902,596.8763859453975,0.6728319612228193
04-07,308.6140125974284,0.619703890381858,235.8814029162886,0.7785576394949899
04-08,118.11864235236663,0.9694432851201131,435.3448208709012,0.17986586552825573
04-09,340.49742810903547,0.9929401528219104,4310.380018715909,0.29208500272863375
04-10,913.623590190756,0.6182171688297109,348.7854247728429,0.068547456321424
04-11,959.8561291260215,0.9865961882801202,333.68995231813017,0.48889911570630584
04-12,140.48029833790883,0.7087242637590163,1615.5506072336123,0.7462969012509107
04-13,13.341002291243198,0.5472297586617101,454.5821346395152,0.7584976945075471
04-14,1246.378178042978,0.6343600629941547,707.2063385384786,0.3439276455610756
04-15,27.19058266233863,0.0624523537415108,6608.941605463951,0.01898312129239192
04-16,1424.4159937535399,0.20253270197908102,744.971271224138,0.004075604918182287
04-17,79.75278113933442,0.3269420383733678,116.28295207923307,0.03976033458205315
04-18,335.504819620072,0.5369030122476495,103.83273771279582,0.21983521017794855
04-19,145.57752911839717,0.7241652137058862,139.5508042396848,0.9679394521348907
04-20,352.2766911817215,0.17210962029927504,1953.988890213704,0.9196372857090758
04-21,39.359893794054564,0.7387284215252606,233.57343122223094,0.9746694462257334
04-22,797.7296001554273,0.8861703482584307,682.3878561821325,0.9968781518450419
04-23,211.94529664633146,0.15042669767636052,247.43458816178497,0.06214275462527211
04-24,311.2783208782199,0.5050125209605897,29.89826135975689,0.0020240313731911337
04-25,1697.019014343141,0.030243980776866353,1241.1608584663861,0.8711544914664101
04-26,165.45315446979652,0.9826813622257704,415.39960139125753,0.08644744196614775
04-27,843.9651967648115,0.6556162602575268,104.8155475269959,0.9571753491647613
04-28,23.934753333097134,0.3251762167491867,2614.096318773004,0.8419496406902591
04-29,285.91843133641964,0.58575773237644,252.5597215557863,0.008396250260527541
04-30,547.2105458432642,0.7905146971619831,461.1471834036909,0.4395144115467969
05-01,911.1497356987846,0.056300122158402174,877.2135164520489,9.260981089950288e-05
05-02,376.2383793756521,0.5339529624720406,1359.0710143123274,0.875380623557681
05-03,1083.262175103445,0.6119508424764302,774.9755322628808,0.004465729028200152
05-04,506.18499680958627,0.0012893497793275682,1039.8981161321067,0.06925071029070942
05-05,202.14552711653772,0.3726883718819357,640.489225341159,0.20907016996002395
05-06,95.11450972257451,0.06128145589255272,1976.4883957627947,0.6647660317898714
05-07,271.44664806603,0.03998975885175257,795.0933751345458,0.6139407788969745
05-08,1705.1899903603228,0.7699882686300199,1332.5647716076257,0.09382499172905182
05-09,64.80886303356624,0.9951094659322471,109.4272979636415,0.09671586131500379
05-10,1038.0745608874365,0.045376465291517405,983.4014125776619,0.03331593856432231
05-11,90.61037870865569,0.08026241995165566,941.8820151364137,0.8555276329252366
05-12,483.557520924839,0.7683924536647955,1583.5038615803019,3.018837021017327e-05
05-13,578.4617565248614,0.9998638391467454,280.4643767721867,0.7458846443852553
05-14,554.9147647607164,0.1303875023488038,9138.566834827529,0.17010978843401675
05-15,133.23468840107742,0.003777762505001205,1723.15303692666,0.23511902077488417
05-16,47.59008663692814,0.20728030660328708,138.8036162158819,0.1584030529165935
05-17,223.71246176245825,0.0007435401573548252,816.5859665069233,0.3865129580661229
05-18,901.2546626829723,0.6112664312070957,1837.6926241648284,0.20268736427749365
05-19,194.71416615204473,0.4306009247641172,81.98993910458121,0.2842025738109865
05-20,881.4244804257338,0.805338647305322,1551.6176314838378,0.045344836601833
05-21,1092.5038156908909,0.0028603414815971144,845.3664764021852,0.05040606051589424
05-22,787.9747616037038,0.8892161307192755,32.71924300680617,0.7342101539886672
05-23,3.3971187238756606,0.13591831795267117,991.6387642769491,0.6163422038680718
05-24,620.9484948983422,0.2526570793185607,211.00700890703843,0.603710751747376
05-25,405.29255794051215,0.6253968141723028,270.09546234614487,0.9900868490460121
05-26,514.6173734607491,0.9950491133623801,485.5700442884176,0.13507344801409943
05-27,71.65744120685365,0.2599113408670524,1715.6114287654273,0.7023344843214065
05-28,2.194782371118862,0.4801724506187485,2577.5542724061397,0.9876959339624758
05-29,868.0996437311233,0.9959541335657345,299.46876155688193,0.27166908151352276
05-30,150.53961969272103,0.9840298315211279,750.6247777746233,0.1787302572243064
05-31,123.57655116598437,0.9585509943142756,2.000557568348744,0.35086234203872246
06-01,209.17942861333472,0.13872872781242318,1895.715825082769,0.08843207086755103
06-02,419.64951341024255,0.03000557642091689,212.8731441130695,0.20794033810369653
06-03,42.08597160746383,0.03201105792339279,837.0356191063503,0.03465429599013
06-04,390.13619177403183,0.21624962526041877,1254.4135734181943,0.4509948822905042
06-05,767.9755037710481,0.6308132738719301,2752.2711630044178,0.35790292719966327
06-06,66.54156425924587,0.11653104283158593,94.74440361548446,0.5308762174710419
06-07,299.25585323340954,0.03132561598224909,651.7380466713378,0.8636942514243549
06-08,1.433048787126744,0.6341905204318996,13171.631522106361,0.23715204724857422
06-09,276.9034052265583,0.16125518854708004,306.96862429505677,0.9389791132163001
06-10,66.39769143394945,0.603724900429458,2828.247025581061,0.6082720920795415
06-11,402.02639204932365,0.7649947809302305,3437.941683579816,0.7536678801057762
06-12,582.2450725920614,0.4675748338243319,4.259188261583036,0.7701106661181466
06-13,557.070138617905,0.8427628654355699,136.36534514719642,0.646786995893562
06-14,625.4459108249326,0.9001768091062502,1092.480402289352,0.9991274123536746
06-15,428.3664581168414,0.5054823906093177,893.8854671716578,0.9419813453011951
06-16,890.3942842268876,0.9949205238886621,470.1887379529976,0.7972582401489982
06-17,652.1437366338571,0.9387313909696737,647.7357074387921,0.7147866862163929
06-18,102.04481938234697,0.7055703797200977,218.94998891872729,0.8417888868024086
06-19,344.1840755701996,0.3906845098870827,800.5487993922654,0.12151262783207026
06-20,420.70884358413946,0.937400537822669,1391.1830945807244,0.0037494114309884127
06-21,223.94575954049992,0.4749525918641568,3510.493664976129,0.11157632027292026
06-22,151.76178950391204,0.8081066385302712,535.4786383907986,0.07863753311146414
06-23,1289.148649808885,0.2574262496877085,5725.1133385659095,0.4308167655206783
06-24,95.57040317694494,0.04195937647932309,1016.6895591991687,0.7343704395510232
06-25,6.704338581664427,0.1379623011121165,378.60927625147104,0.5661103477072634
06-26,475.6902619710807,0.9864288559565793,501.3918908125747,0.8095598073478076
06-27,590.2125174126854,0.1621492432462772,1910.1561367692623,0.0019891449917094134
06-28,436.76552851762756,0.596048107419259,18.09421870103937,0.0018254848299017403
06-29,311.0819990696024,0.15646939387090628,1956.273288711473,0.10402594666514961
06-30,268.04541429842914,0.12978118963812504,800.1230967739691,0.9712144623626345
07-01,552.4067693309377,0.10364051624434845,0.9662523041459812,0.7926952721942926
07-02,337.6405179490912,0.7617024591214722,327.1553428570688,0.7042462083170735
07-03,321.7817265547398,0.5594853600521721,2850.0208273293115,0.8756951504913288
07-04,1307.9087278104946,0.3419245318967473,1667.6380282072755,0.13602886184158952
07-05,100.80208176648036,0.649860712246658,5.7802774170272935,0.3604077153584544
07-06,416.22104052036605,0.5549729697565563,483.27758659460324,0.01512015237525019
07-07,908.72298440321,0.2076375556076991,1360.9449837101265,0.9302615342344056
07-08,19.075924971372586,0.21215111608161963,866.955189313705,0.1927936935286697
07-09,262.5386450503337,0.033162335809528085,126.29958289437464,0.5036793946049837
07-10,278.6708250350877,0.25954036405663666,1072.6567288399729,0.04306605010651031
07-11,1.5177204250870224,0.4661019095837529,924.2703752127405,0.49629168172878824
07-12,288.84473982930496,0.13387654553989325,1953.0772594270773,0.38097209477254174
07-13,365.4555485764707,0.1401637235568614,1140.623672069258,0.8740444295444721
07-14,32.99671772198203,0.26831496093756274,67.36749139356085,0.9367442117100371
07-15,1019.999612929765,0.9600045362184111,491.4157423155459,0.9287954020498306
07-16,136.30922275623536,0.15454777229317235,1394.770570925666,0.9863117858582845
07-17,906.9998745500101,0.20417989444860243,338.5508902525986,0.3793459383824515
07-18,438.53613975894865,0.8795748339939613,400.5170446737647,0.053102788552118106
07-19,181.4528251748402,0.9580109160382956,391.8401411810425,0.04306248308932008
07-20,45.51281673387156,0.004595432468331028,451.34595774866204,0.09040853898599047
07-21,116.95263694771036,0.06934507995552204,784.708853087496,0.5897508864582071
07-22,988.0657971948652,0.9312867917157779,366.7678398699359,0.8722239009854122
07-23,107.72847777827091,0.6027991343839784,396.93301515552065,0.9605437784808157
07-24,100.17912866277365,0.9581065852710059,371.55188072004603,0.001871678656530421
07-25,119.68406749098804,0.8113032280740153,2184.375177146421,0.9721209626159307
07-26,191.61314408587978,0.0675996397583723,480.7869387728469,0.9434581938208333
07-27,402.0570129443908,0.31707495028731225,2385.9376611578723,0.4851596318218686
07-28,66.07078236343409,0.7397417131811519,657.2185685850997,0.005934858245668727
07-29,207.57738836344922,0.7816112959972987,2222.8397500715078,0.03471690571744437
07-30,600.0009168550226,0.6973667016376022,77.08845595848196,0.8830316494194208
07-31,289.31514930890245,0.7499974187113496,1297.1394331208558,0.06316392397609215
08-01,232.18666091800262,0.13203106694831754,421.72713510882045,0.3444207444934008
08-02,220.2582712419056,0.2734670813776392,177.80637399411825,0.9731393572994625
08-03,85.45590842862312,0.04153329001432401,1015.8573216484768,0.0021323954026860516
08-04,247.3071464917694,0.0015710767440354136,1161.9349409329898,0.06145998024769585
08-05,639.8759511226574,0.02287995808517954,1213.146835388385,0.9607157698799307
08-06,399.87391490306607,0.028022561195968815,427.428855959274,0.1141107418401086
08-07,201.00861491047706,0.7117755820023225,1807.6092744875734,0.2986776351889315
08-08,137.11998896294844,0.31268173434364155,1164.2719877573413,0.7634929494232838
08-09,346.1352151477307,0.7234181772478607,1142.3389320663039,0.268617316261222
08-10,46.46010975791823,0.8149487614064472,11024.231495669135,0.07912900020193979
08-11,1480.084584359861,0.5211144405869967,1430.4110988091584,0.753887018099953
08-12,761.1293983410585,0.3837966687803963,2002.979029420023,0.739102529308084
08-13,228.30963788035342,0.011790609918713524,1874.9292949624246,0.0007756830206242879
08-14,99.87200362257776,0.7602644434174236,329.8631725714484,0.8544183578414579
08-15,1135.0429512727517,0.3303681406298957,494.7418999733489,0.03937707911423911
08-16,432.27401010859364,0.42177096548254095,3633.211619891746,0.305211778777999
08-17,256.29818900715895,0.9317651518802312,216.28988968122002,0.06937299372397566
08-18,158.08345711773833,0.673006141501768,3053.685252051543,0.3806184063658268
08-19,112.35435393108622,0.9806075521952115,4041.477713272464,0.251116932335646
08-20,538.7734861128413,0.7368526240032938,141.27039229009114,0.9558029480329058
08-21,969.4029613069436,0.8317898811383041,433.3149475464648,0.8617480802305671
08-22,616.3950575033579,0.7782501202167893,1574.5554886519371,0.2798096498687206
08-23,477.62096591391634,0.22101882863956993,35.596880413298024,0.3399447665710644
08-24,148.88412991579253,0.7839406349451139,22.59939524945459,0.01550121316582885
08-25,115.45877681310172,0.999174485484646,568.3574766898093,0.5079412889680018
08-26,6.893704046007473,0.5762236365319089,544.6689014846979,0.12195551369603219
08-27,57.810316240642344,0.9706444894502073,2924.3351536426812,0.9436916686616912
08-28,213.6865350252694,0.9920795458102121,2137.7158970700907,0.387210042452021
08-29,168.4852815519834,0.31603377532134214,186.36018259193827,0.32272876739950457
08-30,1.350191605512321,0.14913786549822744,1097.6679381329766,0.4636842765915566
08-31,420.8744602437131,0.7106606925009671,2949.838799932048,0.525427040671575
09-01,87.40845327033323,0.8580347684685528,156.67236209713332,0.8606434404754751
09-02,324.1593866496838,0.41065519260793804,468.9542466011466,0.1149419516446591
09-03,142.33362097758922,0.5345255412709541,1526.8095065297675,0.1078634297576059
09-04,290.09687625110365,0.9860921680752018,1736.6083976903212,0.37777583391479364
09-05,48.267253545690906,0.2613310901364021,2448.496609087696,0.06133810482655994
09-06,266.37662708304293,0.14788234803283454,693.1618245944721,0.1836572470696867
09-07,43.13486384091182,0.37624322262817766,478.1108520143949,0.9942406656984178
09-08,781.7874799221166,0.008210718747014836,729.9648706605273,0.1828820793187059
09-09,45.663295968585466,0.8687751107945116,198.16836910538777,0.9999380576715772
09-10,1452.858774578114,0.7365757328075103,1638.5685368585648,0.9254792577329229
09-11,190.6890171076804,0.3515372741824034,355.8569145663556,0.9904868938301712
09-12,54.019258312512996,0.39023705910678586,359.4348576156379,0.38415265009313043
09-13,2544.3560575054767,0.12496756609479902,369.46190566284133,0.9984208885237424
09-14,236.83543367930565,0.854936064504917,1401.2545839739446,0.9606432205068484
09-15,22.46880513486427,0.3643289149629238,151.05513719021627,0.25374111105917696
09-16,162.99331731467595,0.2685007924996108,146.26146331837117,0.9424049242249325
09-17,343.8738852777007,0.004752245697713423,667.5746720294565,0.9760386114286259
09-18,175.04931921492894,0.9502089411826964,236.73821232412357,0.813853366221003
09-19,782.2294935917306,0.013105807625964737,6120.481058425246,0.9614206402341388
09-20,154.5461003556222,0.47348844330432055,102.05058875259827,0.9050671188773883
09-21,115.33208268334853,0.0034807170899490347,2388.158989753616,0.35117696325506936
09-22,507.2225170674114,0.019598596467750473,502.4642728270774,0.9645530532229206
09-23,837.0093414540927,0.6326123623824023,2334.4095197621837,0.32428562030541197
09-24,4.5850123285566315,0.8019342511465727,3441.4411489484996,0.7956181886231929
09-25,97.30656267162576,0.6837241733771293,682.0744525893241,0.4460591355648279
09-26,187.11477146363026,0.029523527237258453,613.2825914353602,0.6442999934531078
09-27,386.92202550347287,0.7632015872590582,503.06841331696774,0.9885301023370058
09-28,829.971425140775,0.06764512176272516,879.3687556188531,0.7009686821042135
09-29,119.80428145515197,0.8565418052075583,3179.2998944735205,0.012447921697696636
09-30,166.05950936160286,0.7180711468609383,1660.143764092584,0.054997579144528255
10-01,191.98272707820743,0.16371290964113092,373.62008620271763,0.14934489404229462
10-02,1014.3982717658578,0.05683812605241706,6485.086800640775,0.010444038501933256
10-03,425.10518779200805,0.48539318218437727,1696.9377251204385,0.5068194667995426
10-04,1736.624792818144,0.9451345903647306,635.7460158975529,0.050356519580730244
10-05,1628.3525235128632,0.01829377700076866,2595.348436601648,0.00037837055655088665
10-06,119.96182004545646,0.6901964337998585,134.91974032480633,0.9145855215907994
10-07,21.976685816880025,0.720755467223394,1926.787213034199,0.21227204685528137
10-08,180.48648404382996,0.7630676119848081,787.1884972745852,0.9706847891044134
10-09,554.0755285785187,0.6108154235570131,1778.7356408615744,0.3436043783861907
10-10,281.76427717014843,0.6321843419342208,724.7544524008769,0.5550576037330613
10-11,442.8788607629575,0.4252887160763251,1399.9773855316114,0.9964128703639722
10-12,29.586294386570952,0.3111579155577157,2004.4343496079816,0.19008238305398115
10-13,1.8433457911976303,0.39778727979251055,471.4848989377856,0.608504747954056
10-14,243.34321909411247,0.3577252937950872,627.7823065463385,0.20915184342530574
10-15,152.69453623124372,0.010201304346081928,569.6350233644508,0.1797404718623392
10-16,181.02371186538852,0.28698841888621734,1210.2887407944766,0.48262756732581685
10-17,145.1638980639459,0.9589947984521368,14.440041928133743,0.29849224115838174
10-18,152.1004397996193,0.0016368010800463263,183.69731893979719,0.6548579619197944
10-19,514.6606786495352,0.2651014073753971,731.0749914193681,0.42808657234176195
10-20,122.1401307469905,0.3403222056615566,921.7818090917988,0.6289172003447923
10-21,12.497441618574856,0.664785171939242,821.8179590889083,0.003994703785088474
10-22,407.99710788093057,0.3976701834402958,2740.2361755378474,0.9885670695278865
10-23,157.82567520857734,0.020455293890757904,2264.1303319887747,0.030310841666880733
10-24,156.96823028055235,0.7423784614024806,3305.202443859536,0.6602600325671071
10-25,482.11710093786746,0.7229128881299262,43.3113904630728,0.027710459838536906
10-26,2969.965581496889,0.12537161214905276,2175.4366703334067,0.2696554150517662
10-27,2123.2078474118002,0.993400909706224,50.536910270638884,0.04442939808769252
10-28,1278.418798979874,0.60474064670733,1031.9217391897876,0.9712052575146768
10-29,1120.6860274822327,0.3629978523617814,1780.3712952623657,0.9653129183594596
10-30,901.8392094458537,0.8417476751146502,1977.8251015233946,0.8873618882501483
10-31,1342.5122012491615,0.0007770445604960009,13.23390243977744,0.12051820278951905
11-01,627.5555959734727,0.8452003944957621,778.2051129905506,0.03019244743295407
11-02,260.8535072997998,0.3119312071743821,3151.3287443268,0.9951398359280931
11-03,119.28784494083162,0.4325629258783789,598.9652540149063,0.3430166616684119
11-04,16.638603580669105,0.13647024465321403,959.3746946234654,0.34577706003651515
11-05,149.60406135199824,0.152867239680347,1559.5753868950758,0.784872420537354
11-06,410.931245796533,0.023467896404588264,8356.124938072593,0.9382802496577133
11-07,622.6052382462548,0.7072654986695454,1738.4506921118923,0.31916857831544077
11-08,1439.5385585949518,0.049885039413262104,405.7721423449418,0.4246376688285819
11-09,112.6331153972986,0.0839026427730167,5285.819833403321,0.986522901996632
11-10,0.598298320517158,0.0795115031143351,215.01366828298595,0.8800882873148353
11-11,135.30889645041256,0.044025827112486364,2677.2803247647166,0.6431101782876223
11-12,200.8695360849602,0.9989198730647094,3200.6833888070787,0.989480131317318
11-13,460.0920976599839,0.02426358546962613,1929.3356735557734,0.8270817053202624
11-14,363.20182085531957,0.9911302093642856,961.803172883205,0.48322940998692127
11-15,2166.286185531172,0.011451725081131008,1180.305621801839,0.49721719021094224
11-16,88.82606617469419,0.1147729582776726,508.8905666371166,0.3157001316754719
11-17,62.573325526612884,0.35706287455457064,2118.595828949958,0.5731251557507901
11-18,1472.552316168227,0.5247639035934313,2715.3489396937575,0.7784513035743362
11-19,1356.2485511286225,0.2759068743221886,720.824114366174,0.5677700840799136
11-20,77.9885713302235,0.14655140598472902,4506.236464779082,0.007819852325174816
11-21,180.86891686208904,0.8741455696269108,1094.872398903249,0.20212342540193395
11-22,672.296947331182,0.8668236117163269,5.030308995847098,0.003666539029967023
11-23,27.243129291095055,0.2105909970662028,445.50208671622846,0.7822093663307889
11-24,2392.4713875646557,0.18784499711479116,71.04103801455014,0.7713859870544814
11-25,247.15217854899555,0.8505376081924796,359.33081053309417,0.2797826314386149
11-26,1001.2930356977968,0.9236060933435827,22.02697609996834,0.8533805872837236
11-27,60.15288555733894,0.3451335461673193,6626.82322835073,0.09845060816138591
11-28,337.87015091599477,0.20592505460367566,1317.7898427860744,0.03552882331628044
11-29,68.22206352235965,0.855780775967183,55.593541564330785,0.5837540130987839
11-30,599.4249893089459,0.4434106886722044,168.8915455540034,0.32678577884074345
12-01,659.4313470188291,0.5911543221629846,182.62811559280985,0.048630697576094395
12-02,134.28301402011107,0.5596648818661647,2842.0160883887042,0.3981113280614626
12-03,140.34059751689819,0.08625626019107105,149.18071345284716,0.8024851610295387
12-04,284.65603921682543,0.951857013723168,12897.258453442475,0.6460568017920076
12-05,614.8783720694569,0.999878120995383,2559.8494552366396,0.24708517200803892
12-06,1078.2586476467363,0.04551149888461532,6387.365085859371,0.602157380692302
12-07,736.7074864024067,0.16159768000958788,6385.752863732457,0.9861405251491487
12-08,1108.8838370802503,0.5659430760550934,10747.109485987683,0.6745039376164284
12-09,54.33213400373851,0.8389311278091383,6970.077900411205,0.12284144262734403
12-10,33.48145094187595,0.3531207944523342,67.15574852168264,0.5412812583539243
12-11,266.23680020531566,0.23751361888984904,636.4848512511431,0.43077595707631083
12-12,282.5416917233566,0.9573282160365251,796.4395788386321,0.5881860420774991
12-13,59.93572366314544,0.06702862990703383,2483.51300743314,0.20232697338009978
12-14,539.3746866371166,0.24535536078835019,182.48043146481012,0.9407901475835929
12-15,1032.957062838788,0.09684778607216366,2805.335040044668,0.06820067456545137
12-16,524.7544854421612,0.9199278799376285,2048.8624478184875,0.03132297806215254
12-17,6.140187612756762,0.9233642416554059,363.1485095321642,0.43150079082622733
12-18,1286.3045920385382,0.13350589652777636,2681.2690610643967,0.10676692750817025
12-19,618.4233852129205,0.43277978518697635,5004.497073348471,0.0366427998299829
12-20,842.4756869435522,0.1125645785088728,983.1242539979631,0.20897818599507442
12-21,572.9286365628968,0.00902562561700351,778.674664420818,0.47580537781023063
12-22,164.9492039613213,0.4903606700112722,8514.708428732873,0.4818961603754211
12-23,347.3642884399265,0.875252532206644,4917.5167037898755,0.39918691165842785
12-24,306.34267393059486,0.25255503263450124,1895.244602837557,0.6274602396499881
12-25,1075.2284085230367,0.5746648951176251,3787.0903776139403,0.9916397376161646
12-26,852.8305580768794,0.6623399612893324,34.297813816152136,0.04212016647277927
