,WeatherAthenryProcessed_wdsp^3_sim3,WeatherAthenryProcessed_glorad_sim3,WeatherFinnerProcessed_wdsp^3_sim3,WeatherFinnerProcessed_glorad_sim3
01-26,429.06550967008667,0.6915529936254239,4057.105183453909,0.750213685175706
01-27,9.070248339640887,0.8040860602352472,49.912190698407635,0.2983399693299261
01-28,1210.1367641424315,0.23587688590065733,5895.779468813769,0.6331722039931161
01-29,793.3772294844023,0.8852862678064255,181.42630642890106,0.03425629033821476
01-30,38.79499525497394,0.2792951665554594,404.7659765003064,0.9922904655497675
01-31,2713.370177544893,0.8741876022103751,1519.7351025662124,0.6939636573684885
02-01,160.74386335166494,0.007420067448558471,6065.154207212301,0.6641332645899028
02-02,286.3082006841412,0.4928221038928744,3079.639340509957,0.4008622409564133
02-03,493.7613398692591,0.009569497426094972,1029.2740266483645,0.796130287932842
02-04,1659.9972000338173,0.16616976317891569,2654.706599554251,0.724950300785891
02-05,513.7449388182928,0.25385108016100805,36.45835613973592,0.0002672703912298722
02-06,221.68050558373233,0.08823735753336052,899.0534396516282,0.7444100693311456
02-07,4317.699695311909,0.24146702287891228,2802.8578919946244,0.8170720959893317
02-08,1499.25844593085,0.6057284540990686,6202.320174826815,0.0557824030471616
02-09,720.6950352259104,0.8077342723049383,88.07563801467596,0.16761616359924877
02-10,5849.018975154019,0.007924126443116014,456.55674417052336,0.12513961258112316
02-11,18.429392328346236,0.8323384613310371,319.77437560171444,0.2564410748552254
02-12,9.239795976683883,0.8054793280403898,4632.381694165017,0.20334533258563825
02-13,1440.641590977853,0.5398166890326875,10783.268448303676,0.39941872330643813
02-14,958.5595805488198,0.9397874229152073,1702.4552698890575,0.017031475974835654
02-15,303.7289160275898,0.7907131558538143,3520.032402607677,0.031014153399934047
02-16,319.99642158444004,0.22238865029019197,1548.1011038127294,0.744798712084404
02-17,56.041645938286585,0.1982526323662001,3674.10734521905,0.06508167863453809
02-18,350.22426351989003,0.9638603451658652,6005.499149103097,0.7188712961079399
02-19,1342.0541674718697,0.15237075587364193,2206.2770369763616,0.5039478364146784
02-20,738.6112185363114,0.9608776168304535,1257.3688165090723,0.4480659041880813
02-21,1.9650988975967143,0.5648717944007652,2044.6380882254398,0.11153932498136118
02-22,553.8264108082487,0.1654541896958862,1243.550347752842,0.09112072719872928
02-23,1084.1004397474464,0.9662876986482072,12.62013463197308,0.006348464497708867
02-24,475.49516058515684,0.26688825042984415,231.9764933878078,0.25722449361945127
02-25,397.0368393902857,0.8070377813654583,1454.2490666275392,0.5343213689465522
02-26,1015.9097351030739,0.07930587361948163,64.42807673594547,0.935523537076165
02-27,135.14250550045216,0.7075932068475497,732.0666259506427,0.9789564449497119
02-28,55.40782903639896,0.610841220857476,9.05350036944966,0.04447268554531953
02-29,818.2875915733202,0.5369078648822578,5008.926092918753,0.7915043648936886
03-01,738.503699731325,0.308910331104274,2132.6512026635714,0.7888198498920485
03-02,2812.1590408744537,0.7020478285789814,4456.735835788128,0.8876857520225497
03-03,830.1065963393335,0.3615946513209624,2086.0986584730767,0.8771988289413559
03-04,492.55967141039343,0.007545322117874726,95.83173670750739,0.24818398758717522
03-05,107.27535468636765,0.034038591999729015,314.66551476261856,0.7441208303709078
03-06,1162.4940001350765,0.562057476843829,3015.0821069937915,0.9678057785898505
03-07,1910.5511173544141,0.9991959419591386,535.7943717745733,0.9933410479563526
03-08,650.4336796479216,0.050748934813229625,1039.5340564118742,0.18348290138716103
03-09,1688.9856886774958,0.25248232526567194,3625.8373725985048,0.19972074896245667
03-10,654.3775228242562,0.9998970191562433,196.66483480444288,0.43013330817120504
03-11,2324.340999270783,0.06338654066966677,1561.0008745902342,0.4018887844013121
03-12,68.89811833925411,0.7363482841837393,399.2079404545274,0.7869048966676978
03-13,2897.819521429107,0.057832192263589856,3335.8576843444544,0.7754872304979732
03-14,187.5400310362285,0.11891259144862901,478.8898823082885,0.937157408576117
03-15,551.7771173730107,0.8550372240582844,3004.0580106177486,0.562279188805755
03-16,1169.5519045038661,0.1549869913790848,1476.1142505426667,0.39104772757759704
03-17,383.18479550586926,0.8089512346314175,252.5893252584238,0.005827406086433375
03-18,94.97121831376313,0.5070633763364502,2266.193306239134,0.0015819132841936828
03-19,584.2741233105226,0.5039367987930379,2826.5125333791902,0.8956685260237534
03-20,618.0969508335228,0.00546259909075286,303.3399274095144,0.4041535712873304
03-21,1304.5217346279585,0.689912152305573,3096.5426093271094,0.025684178251426337
03-22,181.06958809411518,0.4837491684126647,75.49906693738409,0.5401225126677042
03-23,746.4859542301275,0.2940808019122751,2477.567411283464,0.39454131361214695
03-24,965.6174948684302,0.4582314210352113,2749.1920458189534,0.5165070690640742
03-25,791.5946345911558,0.2308872557212699,1262.2168840424572,0.9469223606822069
03-26,65.34663304440575,0.9680313014514537,570.9845794751915,0.33078248424220597
03-27,107.47170817890824,0.53271614732204,1336.151183039786,0.5001557055691279
03-28,280.7075020410818,0.5044580088542309,414.0203044094291,0.0034644960933963983
03-29,1113.2668328029386,0.019765521090258788,22.8272324700968,0.740787517012609
03-30,1823.4651297801504,0.22953866484401814,2636.4928313668497,0.9716299241313915
03-31,153.0200218777494,0.2846109026241404,301.01397905698474,0.3303060400228645
04-01,805.8112173075701,0.1868293103667592,338.00063814619114,0.026529010728368413
04-02,1386.6950143951724,0.4869066196634903,583.3357529412896,0.8396144351979999
04-03,125.559501862212,0.8757426361306856,583.8765672452936,0.9422345683728864
04-04,272.2794052379501,0.8058591001210168,364.78465635375454,0.01883000905217561
04-05,952.2453401640673,0.9935392542122421,625.1119520268461,0.004541497066012397
04-06,1023.0656406496155,0.5036178136427326,5548.273752528753,0.7070341668681868
04-07,663.8865575364267,0.08101655132633173,1031.2899847275312,0.8370073501098454
04-08,292.3609966326004,0.04117253838273001,447.18307440227085,0.8583814352636383
04-09,277.0947603500809,0.23550196726112438,3857.2219216616195,0.8769294359905404
04-10,1773.9197930440855,0.5566278002318364,3131.0762188717054,0.9690871479250112
04-11,302.33879944654774,0.9029573937065094,1214.1805336313548,0.003661417134545317
04-12,700.3115795384915,0.1886468277141402,42.496146442748035,0.0182088470235849
04-13,590.4531805618974,0.9160500143007122,24.61243362792625,0.7547326269222409
04-14,674.5044645577802,0.71092372876309,4196.165044584712,0.9985807905971101
04-15,127.8208818378437,0.6138942843098085,762.3746421458633,0.1818119776237559
04-16,16.561372982786757,0.9726560142859821,268.625011164849,0.9841115774889952
04-17,578.5923523608222,0.10679887104542611,1445.8003348469267,0.6377415662551452
04-18,269.7249699785454,0.9799520292301214,4285.194495016941,0.5641717600724967
04-19,224.77434472708862,0.35201049700196657,388.2531184889705,0.7176532347566169
04-20,203.4087594419442,0.8835085322319741,676.0752166968587,0.013498774506614308
04-21,1382.7899233124697,0.0014393418319161469,2932.2578030210557,0.9993507877415738
04-22,307.77378073507117,0.6817413062252875,598.3686818401011,0.25826099040815803
04-23,222.7001505946094,0.2857379393986622,592.4159281003119,0.37289249386470236
04-24,350.89276637270615,0.9710265624751037,547.8450361595079,0.7321824911648767
04-25,899.9865469618454,0.9343745958505517,830.7673444873585,0.47446356604812906
04-26,719.8678942599358,0.9840877445391878,4631.146685185641,0.06340960172094835
04-27,273.39286647621,0.9571782908523018,213.32665180944545,0.40432208119288326
04-28,607.3920730863939,0.5028945369737468,975.2959822311375,0.06277226348795584
04-29,675.2079058391467,0.617647797249179,1006.1995918621229,0.7279180194723822
04-30,378.74814874074303,0.018877011259520207,1064.1429628822357,0.1657485367481187
05-01,522.6990670547245,0.2728564465883335,294.0548255154425,0.10076626145796214
05-02,146.05859298721464,0.07955453296599499,703.6862364503666,0.9129986993312629
05-03,337.98951644803253,0.0007707087929284274,1272.7776796568276,0.8735433104270466
05-04,378.3991014222332,9.525457865928629e-05,1003.335262449631,0.13321168777313752
05-05,985.5855239120367,0.3486827405700534,986.3198513154435,0.9576877330878381
05-06,1359.9452673353092,0.9998230997910188,819.9530614713091,0.973671383781295
05-07,900.542309598653,0.9999215107562649,1709.8250141441638,0.9813689214838073
05-08,180.51838383882284,0.0703439786493677,71.74943636176235,0.685142077082178
05-09,1425.0669130337303,0.9971638549147855,55.86172095277681,0.0971076278943276
05-10,1601.4056628037254,0.4350123905756139,937.7614338294447,0.9119344633653954
05-11,64.84982501268588,0.2850204542104307,1072.277882895538,0.6143767844875991
05-12,168.7955685072432,0.35292756240237055,4323.804217438534,0.6702282797844813
05-13,266.6381228359991,0.08116171832074233,2710.872774014359,0.9765728519842151
05-14,486.3124297890294,0.13375519247572198,1475.3719039980833,0.8998510436246999
05-15,18.9590887521559,0.04178904159858909,4241.896514224831,0.8226519405880232
05-16,12.435905331370634,0.761186291101571,1703.9003713863692,0.22611345420001294
05-17,267.2330394316776,0.9347773445085995,906.517728824853,0.33219015009433617
05-18,422.254243743705,0.49329826364252977,2520.2965405844106,0.8498091802109687
05-19,16.31950982623942,0.5874977077432655,800.2567051699439,0.7821760775150699
05-20,1020.3374719306602,0.5562587309487806,1673.9492430643938,0.05336930976796389
05-21,490.6493741502918,0.12947352790328243,285.80603188505313,0.4946727589375129
05-22,283.7936846235281,0.8711364570206597,334.42485507836756,0.9999667479970485
05-23,2286.117140991429,0.280202419397333,30.570169882182615,0.3245777963171503
05-24,147.69108527536204,0.8869187409835512,2030.6519644733648,0.02082375659959261
05-25,1565.5988451620753,0.3641131264000815,544.487527676954,0.7254976419852753
05-26,64.70629962474456,0.8635308082734787,4.87664317778267,0.8278269442371362
05-27,31.146907356567553,0.3764298715769907,1258.8531746904523,0.6856609474276086
05-28,130.2068415297554,0.6253516563192404,11.277057905322714,0.9863313034687042
05-29,343.3745174208178,0.7198587369038011,3997.0632248584357,0.9855611235347058
05-30,963.6961028155173,0.17755704728456603,445.04738427628627,0.6444043249435192
05-31,207.2280146974275,0.38288541488406863,122.3713806346938,0.001026156148260555
06-01,6.525481574571916,0.22283269994374053,848.5922205119992,0.2267547437323681
06-02,68.1132421064179,0.6889441350466771,1160.531760064447,0.9966340568817649
06-03,16.29477602977592,0.9679126631390389,609.8602755523226,0.944063605605177
06-04,599.8297289406496,0.5747299468887315,520.7422580283508,0.9598023088942267
06-05,419.22086845379766,0.9967767726990588,1858.1885779763834,0.1380952204050357
06-06,137.2530794281574,0.9914403181726018,864.292732453247,0.6696324157544827
06-07,161.48239918297213,0.012444501411580426,1446.081408937766,0.9818551734446334
06-08,1622.1428681552668,0.07512404848024465,172.4734685350898,0.979489742591898
06-09,96.46777493706092,0.9401152663851389,704.8742273113494,0.9446917924810676
06-10,242.65251655216167,0.06211188218656797,7.200891921332068,0.7989961359794255
06-11,350.80019859561884,0.9383881412745843,290.4489020116172,0.20285817171754106
06-12,391.47965524440207,0.4370409844388916,2719.962814625183,0.156015685340315
06-13,569.4950320631502,0.33280017103067805,383.28563274691857,0.801026729538518
06-14,176.75535011451018,0.6718341530086814,760.1647732157094,0.9854913279489007
06-15,28.835937630006846,0.05236960693866079,1359.3639898859196,0.13471774084716845
06-16,503.52880483369097,0.04655267532540672,631.2071253534972,0.014258122646731456
06-17,830.3135069978596,0.9617735145643737,1367.2027496256542,0.041213508976426574
06-18,69.15467653947009,0.9335399354868559,860.463030680542,0.8761871005057903
06-19,302.35920757361447,0.9421515865144597,2214.341329060925,0.6144065422002344
06-20,188.51037450844382,0.9598077954304948,1840.1096121241974,0.27604553743772203
06-21,711.8094295604238,0.3700009594535046,514.0783677912426,0.9266782284586784
06-22,266.05447493125,0.46551646889864656,276.95045183868666,0.4633754375288381
06-23,0.9761869326498714,0.22108922517857196,508.83609414564575,0.6905250252068005
06-24,721.9085575664332,0.15737223158943128,1828.2819465570988,0.9027930011516103
06-25,237.92539696762316,0.8770626147021455,64.17370899366581,0.18132906424009426
06-26,759.6927630473659,0.6480564448595258,787.6643431705043,0.04682074283998937
06-27,518.0911787957907,0.2213758578807129,2574.8878945052575,0.9571508496022004
06-28,240.07981482415525,0.48310112329136345,6012.652560744788,0.00031982893724044885
06-29,143.17439189009932,0.34685730491163835,774.9290459482163,0.9787118060467954
06-30,367.40359262381537,0.19482302393689369,1767.9442762711435,0.686934054900044
07-01,695.3663586856838,0.2615879741780193,1276.1974636046164,0.16640407249091696
07-02,608.2532013286756,0.944091166284238,0.41674478627481276,0.04467265854536515
07-03,712.1680900130775,0.9285644320223668,553.6038473615058,0.45381970808099026
07-04,733.9961728919992,0.3351395574083675,1434.532595750468,0.017659054488105546
07-05,31.421357908593865,0.43565768287605616,180.03006142222492,0.06320039761770231
07-06,444.48465817809137,0.054213858201672877,221.8273779126956,0.17265845590972836
07-07,402.9106445732796,0.30617744563116617,335.35963482389843,0.31350536930952344
07-08,838.9220832919062,0.35836703836037176,267.2909056856529,0.9238048409269987
07-09,52.2810049680972,0.013554122411292401,152.20792720806617,0.473051139794302
07-10,96.89493794987165,0.031045248440544706,276.10215668192484,0.9672706439779598
07-11,4.469391529342836,0.007936323104977773,428.71325855232936,0.19081593837309682
07-12,28.620954333304624,0.542967292971442,487.8174242743402,0.059387898006751594
07-13,387.79854753386786,0.9691200846585972,324.0121135527954,0.9599421543617596
07-14,183.6184460168842,0.7805880727419943,1118.1040237332563,0.7081765137275612
07-15,195.5452567343217,0.011122712833028818,2814.7013092277402,0.9962177577729083
07-16,495.9709505130322,0.6896618278954048,3485.331088685047,0.2510834008140821
07-17,1238.7788676250093,0.15996235745849563,2083.1762949930458,0.24518808133072015
07-18,267.24048695185155,0.7566313169829582,627.044334042849,0.5372148840640296
07-19,131.17696098447612,0.6846498720503247,752.1777047741394,0.2874689930736354
07-20,185.62464455066905,0.40085171112176493,709.935257695932,0.3410330725252961
07-21,303.0264390764389,0.4907885784853693,260.21761577236146,0.18061913125084866
07-22,653.7766203704558,0.30527263019945217,349.2021505949051,0.9263402661448737
07-23,57.47832870863475,0.2114687071625868,415.0153757126984,0.6019943464725597
07-24,217.11752561369278,0.816533384222039,123.44217932359858,0.7596378010983907
07-25,866.6770587113396,0.8919397440403791,317.3371545954266,0.2227802929066238
07-26,102.57569389496753,0.24579044603795724,871.8945150887556,0.4185695259564866
07-27,26.231611131504966,0.8020645071109819,184.2316410525723,0.8495880335024446
07-28,552.4242137127052,0.9969341010323981,759.255027837207,0.4087061084483972
07-29,328.10926103060757,0.954841788104868,58.08392291293077,0.8674596239208451
07-30,110.23202379862191,0.9927338450214298,571.1278823018326,0.41339347706510066
07-31,95.78729373970121,0.7010125069611864,1798.808425885889,0.0011776222697282863
08-01,89.00462772742623,0.7490441720668924,573.1191190826273,0.4829172398782195
08-02,673.1282467148873,0.30146223968089153,1249.0058760108814,0.41253707071918844
08-03,105.9912982881829,0.3878700474132385,4643.387958751873,0.727169443885168
08-04,462.72732214191376,0.2729046547846569,1169.2352004612235,0.4618040866765226
08-05,88.18279440353145,0.2279425949653406,890.0613327617198,0.014885290435403372
08-06,170.31436698809904,0.014583084904357103,587.5679601793203,0.0007494459024110235
08-07,111.38763760770733,0.021611825642078603,1287.0778882998006,0.9819531140824034
08-08,67.10591857639551,0.24510723040335936,1662.6132016213173,0.7023947012512917
08-09,31.273971357909165,0.4020953685293677,885.8606586391085,0.15342908490745016
08-10,39.489435425816,0.1484552254095668,230.32644641190447,0.7963569546228404
08-11,511.2763966624865,0.06799762273627845,1244.8428359607535,0.4220755115048264
08-12,323.651344208593,0.3031726777909487,550.7137874698691,0.08795321097433602
08-13,145.4870532168926,0.0041159622412145795,198.35784271263117,0.02904350322473091
08-14,230.78727433279525,0.05018228678298757,143.4705860329439,0.043408799921858164
08-15,219.13747434980587,0.32024503457179737,429.92267301146717,0.00015484799542045887
08-16,1431.9315504737228,0.7279713355588949,1416.4469970062703,0.17267637132139912
08-17,1125.7825461225596,0.820677339206542,1955.2320276082687,0.23954389561356068
08-18,670.7155696254578,0.6920548709477117,1720.3798381665213,0.561722976677914
08-19,390.7855554986451,0.855400158565807,1434.9759148693963,0.9293611006597925
08-20,1571.019220724442,0.006139892711368097,1309.1978540366244,0.9464846719757949
08-21,736.562667061324,0.8521902923375911,925.564311207771,0.5708797653817742
08-22,294.8453375715404,0.8528857790529013,136.05091252471573,0.4240830370949221
08-23,412.7273694343305,0.3475132904266839,1133.2389448157064,0.3415807386332393
08-24,518.7944329923515,0.31704572717432233,1623.1372384444269,0.528124211547661
08-25,663.675472773093,0.18600364118344193,1482.4984885889758,0.47738113293750917
08-26,45.04149459947892,0.8497005071151599,370.4561607334319,0.16297901421700464
08-27,606.0017468112432,0.10979012899428782,310.4828717502173,0.9953491271287638
08-28,157.36177458456893,0.05487964355139532,1363.8978468230919,0.02137316659106199
08-29,394.06104748333917,0.24138002637233286,1324.0359457920779,0.7739160297262945
08-30,5.420626050900343,0.8034259466017585,562.4863690103268,0.4437601663138195
08-31,172.2070068642628,0.5900725965213679,703.5310695018545,0.28083369460844065
09-01,110.42599872255833,0.7158867607283796,93.67683214592039,0.9379233738320847
09-02,46.51492501319118,0.9766381489359877,698.5394992177579,0.10639763135357685
09-03,78.70220217046808,0.7101854430831657,168.16319129748976,0.3247474618685912
09-04,271.85669260027163,0.8458089497884895,712.2449381917414,0.5372221665769289
09-05,363.5880187234323,0.6884158703302314,1886.0926169113752,0.5878947462533906
09-06,1.7424041230855851,0.5487052831101666,1078.6354356267182,0.11487968509948564
09-07,79.45183647655935,0.837661065504417,377.5697609632859,0.0411780923323774
09-08,410.04638662962503,0.25399050167597664,1526.2671648258236,0.7188344119873602
09-09,10.818094844551155,0.023265976908327584,3238.562645922833,0.035729085406013314
09-10,291.9294232865106,0.5273727343441988,1086.1634020686251,0.35014756493590915
09-11,159.6266769183991,0.987542745940629,2511.108229038001,0.9991572923491935
09-12,1684.1483947333045,0.4016101019961589,111.06995828371204,0.961889945890872
09-13,5.902488207010622,0.8514684127747574,221.54834650774296,0.022766627125661142
09-14,17.675569767936167,0.012283674526874164,409.1276400932276,0.8503936171188843
09-15,23.542168169140787,0.4155784841874697,1252.9748044353084,0.021452740664857865
09-16,559.0947331477668,0.295098310756417,913.6951018158484,0.017823723881817747
09-17,133.16178114576843,0.07332021817066225,355.37488400540735,0.1584617158829402
09-18,753.3899449129361,0.9385905876106763,691.5820424406078,0.4566199679989213
09-19,115.1469531960973,0.6083461829917919,110.79228281041176,0.7915192835572478
09-20,206.95519346445113,0.20009120169005973,1006.1305640345423,0.7782567712875732
09-21,1171.4890141765463,0.012522993724043264,1859.5504538757205,0.796274749274724
09-22,131.16637673619337,0.34277355636381107,361.4336997347796,0.5530162381791015
09-23,639.8969024524571,0.9121355963122121,1983.4713909148145,0.6852611179651599
09-24,629.4256261356301,0.7209918027343689,2364.741873412515,0.0039959117828691
09-25,586.8983903751312,0.23263147964996508,2800.5477936431794,0.5523856253394105
09-26,159.4918532276832,0.3398229652308298,227.55417303244243,0.6016499782201218
09-27,180.284072318397,0.04638251209699152,605.0839017044501,0.7337928856458424
09-28,295.9724105053677,0.11144808467575078,1151.3483322366867,0.946613698641407
09-29,201.64484529660686,0.987407432202785,1580.162454741931,0.9429077646838859
09-30,111.39644087689933,0.8437923455221162,1670.8108786580897,0.9991509545691677
10-01,165.08536116987509,0.09690994290355413,230.62268581659677,0.7390515479294979
10-02,244.07163987507224,0.5563849452746426,680.2095501040909,0.412735142308941
10-03,28.382489845669454,0.18373283059496892,2939.5600802996846,0.030080429042232498
10-04,245.57479376693982,0.2394877619346488,1725.3136851381455,0.8706997865616326
10-05,84.46680799126696,0.306173914039149,994.7648475532486,0.14646968342973918
10-06,694.2172293789654,0.5509536639860421,1435.3824916148612,0.001252912011416745
10-07,950.3367839171771,0.5464681222200993,1203.6822677178527,0.21106305668348851
10-08,325.10910689656953,0.21474409498386646,1513.3019754515426,0.99070475541153
10-09,208.89659895019537,0.772489381981839,1100.4484387897944,0.08169006383725368
10-10,34.697827876024775,0.20369542673767332,1389.3209477085052,0.00017042387934225383
10-11,78.23486815057986,0.7297357573745193,821.7499656332651,0.6728113984004113
10-12,5.799823688659746,0.09243671059465482,200.429384733425,0.06179180908933644
10-13,70.22450534640855,0.3695491979025166,323.73436997004336,0.6513161331708219
10-14,249.75420727045133,0.99998268461159,46.51438289127292,0.0010951030523940074
10-15,187.15239777219224,0.12974861333661666,447.8997753650116,0.6595799317370301
10-16,13.035684107856733,0.632880882398728,1156.9853355369855,0.18430310026126853
10-17,604.7412508269814,0.5369581060771197,856.8099006567512,0.3365122602564799
10-18,719.8546020771116,0.6795797819354332,370.5084225153092,0.43735444196126877
10-19,30.566765845214437,0.18745442698844772,36.181487723133934,0.3479271098245353
10-20,2.551094351699065,4.7417083380172406e-05,174.28764375784323,0.02489780944405621
10-21,209.23820629175125,0.12505677593685793,3921.1960180725605,0.7833802296569938
10-22,181.42444751066205,0.945989597652824,1187.0180679745174,0.15828387732020643
10-23,148.29903966307154,0.9895896180116462,164.84661927807804,0.15332909552601032
10-24,113.93249808693625,0.7006892382610533,2401.5598094374445,0.7294731266938751
10-25,32.43344039936989,0.08779776636617362,1155.7706731301773,0.5621337145816807
10-26,777.7086684760956,0.09253040365668858,1243.2623907745249,0.7716456498750831
10-27,1117.1177451634496,0.9990823877987065,760.0223186192645,0.17467433112405176
10-28,424.44696012237733,0.17882288455752182,192.21322129203872,0.07169408079718348
10-29,28.709278321828236,0.7494263376005189,966.4988971101029,0.028073762382911108
10-30,604.5269558213813,0.11836274488908724,55.911549595158064,0.18290561185353355
10-31,5.228543116612787,0.8102955739164981,2426.4434661854402,0.5144428939665665
11-01,588.7004699946979,0.05758442176542051,529.6009982093104,0.3326289911354778
11-02,130.77606683387037,0.6511859980093909,64.75561987690038,0.9771806393403037
11-03,237.3725653886608,0.05580209502852415,466.3308512120292,0.021423033457138543
11-04,88.39474085906774,0.20564926580291726,975.3949964456931,0.8983037777660565
11-05,72.4370601597249,0.5288688487880459,2021.6198770469703,0.7094113782487491
11-06,1635.7234800011793,0.8718479001453943,4317.900298001711,0.044716583925449506
11-07,623.501370548805,0.9005150963246535,470.86443963549374,0.1262305518182935
11-08,845.2896300267157,0.9999879246570872,204.17402145387268,0.27652015330595103
11-09,322.358500478658,0.19173447296024498,1299.0884208158982,0.9998902849483049
11-10,262.0195365310871,0.08117641142664987,1561.6605538491553,0.7792694353215995
11-11,503.0346532542043,0.6959342579016659,448.73487131174613,0.12708712457861254
11-12,458.04944987747075,0.2638515089294055,2584.5335091744478,0.4190756729091924
11-13,264.1577053210881,0.489450504389702,3839.624203684382,0.1444240419755198
11-14,1293.240187080249,0.003913161417706488,3019.4874789852292,0.0009135456500753936
11-15,17.032673567093102,0.943040348177275,1587.1869923107172,0.48035000324980265
11-16,305.7516175636957,0.13467158301556031,2836.0195340357564,0.951017839754593
11-17,497.1527576676676,0.47218701475344377,64.75719557528164,0.28984417061627354
11-18,2499.2932552882503,0.02227735148884194,1956.524458333944,0.9983834335693721
11-19,256.79536002869514,0.23795787484698258,9169.449704332583,0.5574981475595799
11-20,1047.463453282621,0.7950634617914273,28.40836239712108,0.23525622206759444
11-21,209.81671534247207,0.1196262896558066,413.10126599385296,0.9954687366270388
11-22,84.95091111373642,0.17738031697067136,6373.428528572667,0.5190815999068803
11-23,3187.884207236954,0.3161133247897613,428.0162639573007,0.013819538329676431
11-24,196.39738627358548,0.6741946401717601,5060.769970898445,0.4414559282575451
11-25,614.0791987748036,0.6748653182977773,3254.150734500256,0.9962830149035549
11-26,396.09714012162766,0.34807240194635136,46.28966072726902,0.9990830261576267
11-27,372.9696818074578,0.6817156278481987,4088.2732399192396,0.0003668338408046843
11-28,2071.307133763944,0.9852481119975715,23.511429684963563,0.5701434610978913
11-29,27.122737364304385,0.3903480688251917,973.5677148211176,0.6823468541047244
11-30,11.83642627346693,0.764680787788657,4.135022625664619,0.13469859183155944
12-01,505.3146356918449,0.11899931636994697,10435.006072486907,0.04563186097986853
12-02,638.0835840006479,0.4880884132280373,724.3678956481799,0.9940959233263784
12-03,43.26573602230336,0.9219327822572229,811.8199695040321,0.34889933040236903
12-04,1.120182717903912,0.5037098297022546,1992.1594270122662,0.7061898773027611
12-05,1245.6375491207152,0.9261814643761418,43.34440621451866,0.5200295742728076
12-06,461.8812654623371,0.013790819584177674,4543.918476988434,0.8106314241789685
12-07,6.167709134085001,0.5262227652746067,756.1961620234464,0.14140133245545708
12-08,729.7677831591756,0.1934359897135452,318.9166064473005,0.517570975520299
12-09,36.698665297667354,0.012752550533108665,11824.083810266213,0.005923927190332031
12-10,271.5906356381352,0.9049533205568534,43.14866471171365,0.010247554276940192
12-11,293.2000062740774,0.6534884449075451,934.790867857009,0.0006517629381143761
12-12,40.82228223877488,0.007036454757364127,2394.4543316955705,0.6915498023036717
12-13,2.826928170294643,0.009737279511162851,27390.29538408117,0.020353992103991084
12-14,440.4988120091976,0.0016519750880976227,128.50634960202066,0.6166332833938077
12-15,167.76186787177235,0.020260965698072914,2850.3014762587463,0.18256253658709687
12-16,811.617451432192,0.4380610945758009,599.2613815018041,0.011059802237701635
12-17,354.0848773334266,0.9267448237213076,5145.239994594301,0.29793609707072477
12-18,496.84467299027784,0.5056828329580965,1425.4681093712493,0.6221173127495825
12-19,290.3951584391839,0.8638213313940015,1462.0742175870485,0.32970887877115856
12-20,511.1598704637555,0.6819352582101381,2117.495143891933,0.30545897698634544
12-21,142.5720503712526,0.9156605091823505,5821.793354662721,0.235024634720639
12-22,658.7648125702394,0.449783268407481,1895.4530179069166,0.39369197255195865
12-23,16.508696346515976,0.48633095247906616,874.8536939719489,0.9336602936529095
12-24,144.4830458295049,0.26644612007709445,8086.081812539048,0.8503247377416084
12-25,242.14433081266333,0.022488790499021662,6042.198762473178,0.6356738832227836
12-26,1065.0957893607685,0.04811013249951341,43.68219701556238,0.5193021035443978
